,V1,N05B
8215,NA,0.049782757
8216,NA,0.049782757
8217,NA,0.049782757
8218,NA,0.049782757
8219,NA,5.28E-06
8220,NA,0.043682437
8221,NA,0.086800379
8222,NA,0.696577882
8223,NA,1.061224089
8224,NA,1.254211671
8225,NA,1.173226516
8226,NA,1.085248817
8227,NA,0.641834319
8228,NA,0.650037908
8229,NA,0.546823941
8230,NA,0.454350054
8231,NA,0.464201019
8232,NA,0.288936312
8233,NA,0.06278778
8234,NA,0.048477024
8235,NA,0.037763436
8236,NA,0.023492087
8237,NA,0.060089282
8238,NA,0.060089282
8239,NA,0.060089282
8240,NA,0.060089282
8241,NA,0.060089282
8242,NA,0.060089282
8243,NA,6.38E-06
8244,NA,0.052726013
8245,NA,0.104770663
8246,NA,0.84079041
8247,NA,1.280929326
8248,NA,1.513871129
8249,NA,1.416119617
8250,NA,1.309927894
8251,NA,0.774713286
8252,NA,0.784615264
8253,NA,0.660032909
8254,NA,0.548414151
8255,NA,0.560304562
8256,NA,0.3487548
8257,NA,0.075786735
8258,NA,0.058513223
8259,NA,0.045581601
8260,NA,0.028355655
8261,NA,0.065997978
8262,NA,0.065997978
8263,NA,0.065997978
8264,NA,0.065997978
8265,NA,0.065997978
8266,NA,0.065997978
8267,NA,7.01E-06
8268,NA,0.057910664
8269,NA,0.115072966
8270,NA,0.923466963
8271,NA,1.406885594
8272,NA,1.662733017
8273,NA,1.555369409
8274,NA,1.438735647
8275,NA,0.850892348
8276,NA,0.861768006
8277,NA,0.724935226
8278,NA,0.60234078
8279,NA,0.615400398
8280,NA,0.383048537
8281,NA,0.083238992
8282,NA,0.064266941
8283,NA,0.050063729
8284,NA,0.031143921
8285,NA,0.049500256
8286,NA,0.049500256
8287,NA,0.049500256
8288,NA,0.049500256
8289,NA,0.049500256
8290,NA,0.049500256
8291,NA,5.25E-06
8292,NA,0.043434553
8293,NA,0.086307814
8294,NA,0.692625022
8295,NA,1.055201977
8296,NA,1.247094416
8297,NA,1.166568826
8298,NA,1.079090373
8299,NA,0.638192112
8300,NA,0.646349148
8301,NA,0.543720888
8302,NA,0.451771761
8303,NA,0.461566825
8304,NA,0.287296689
8305,NA,0.062431479
8306,NA,0.048201932
8307,NA,0.037549141
8308,NA,0.023358777
8309,NA,0.062152866
8310,NA,0.062152866
8311,NA,0.062152866
8312,NA,0.062152866
8313,NA,0.062152866
8314,NA,0.062152866
8315,NA,6.60E-06
8316,NA,0.054536728
8317,NA,0.108368693
8318,NA,0.869664805
8319,NA,1.324918957
8320,NA,1.56586044
8321,NA,1.464751949
8322,NA,1.354913393
8323,NA,0.801318463
8324,NA,0.811560495
8325,NA,0.682699736
8326,NA,0.567247771
8327,NA,0.579546523
8328,NA,0.360731726
8329,NA,0.078389401
8330,NA,0.060522682
8331,NA,0.047146963
8332,NA,0.029329444
8333,NA,0.04524016
8334,NA,0.04524016
8335,NA,0.04524016
8336,NA,0.04524016
8337,NA,0.04524016
8338,NA,0.04524016
8339,NA,4.80E-06
8340,NA,0.039696485
8341,NA,0.078879983
8342,NA,0.633016265
8343,NA,0.964389089
8344,NA,1.139766863
8345,NA,1.066171474
8346,NA,0.986221599
8347,NA,0.583267964
8348,NA,0.590722989
8349,NA,0.496927131
8350,NA,0.412891338
8351,NA,0.421843419
8352,NA,0.262571336
8353,NA,0.057058496
8354,NA,0.044053573
8355,NA,0.034317583
8356,NA,0.021348472
8357,NA,0.027324729
8358,NA,0.027324729
8359,NA,0.027324729
8360,NA,0.027324729
8361,NA,0.027324729
8362,NA,0.027324729
8363,NA,2.90E-06
8364,NA,0.023976389
8365,NA,0.047642938
8366,NA,0.382337237
8367,NA,0.582484021
8368,NA,0.688410926
8369,NA,0.643959844
8370,NA,0.595670699
8371,NA,0.352289624
8372,NA,0.356792404
8373,NA,0.300140386
8374,NA,0.249383376
8375,NA,0.254790368
8376,NA,0.158591184
8377,NA,0.034462918
8378,NA,0.026608039
8379,NA,0.020727572
8380,NA,0.012894322
8381,NA,0.050387398
8382,NA,0.050387398
8383,NA,0.050387398
8384,NA,0.050387398
8385,NA,0.050387398
8386,NA,0.050387398
8387,NA,5.35E-06
8388,NA,0.044212987
8389,NA,0.087854621
8390,NA,0.705038235
8391,NA,1.074113287
8392,NA,1.269444817
8393,NA,1.18747605
8394,NA,1.09842981
8395,NA,0.649629778
8396,NA,0.657933005
8397,NA,0.553465443
8398,NA,0.459868405
8399,NA,0.469839017
8400,NA,0.292445615
8401,NA,0.063550375
8402,NA,0.049065806
8403,NA,0.038222096
8404,NA,0.023777413
8405,NA,0.060819102
8406,NA,0.060819102
8407,NA,0.060819102
8408,NA,0.060819102
8409,NA,0.060819102
8410,NA,0.060819102
8411,NA,6.46E-06
8412,NA,0.053366402
8413,NA,0.106043165
8414,NA,0.851002309
8415,NA,1.296486975
8416,NA,1.532257995
8417,NA,1.433319233
8418,NA,1.325837747
8419,NA,0.78412264
8420,NA,0.794144883
8421,NA,0.668049401
8422,NA,0.555074967
8423,NA,0.567109795
8424,NA,0.352990635
8425,NA,0.07670721
8426,NA,0.059223901
8427,NA,0.046135217
8428,NA,0.028700051
8429,NA,0.066799562
8430,NA,0.066799562
8431,NA,0.066799562
8432,NA,0.066799562
8433,NA,0.066799562
8434,NA,0.066799562
8435,NA,7.09E-06
8436,NA,0.058614024
8437,NA,0.116470595
8438,NA,0.934683019
8439,NA,1.423973056
8440,NA,1.682927898
8441,NA,1.574260296
8442,NA,1.456209947
8443,NA,0.861226942
8444,NA,0.872234692
8445,NA,0.733739996
8446,NA,0.609656567
8447,NA,0.622874802
8448,NA,0.387700889
8449,NA,0.084249979
8450,NA,0.065047502
8451,NA,0.050671782
8452,NA,0.031522183
8453,NA,0.050101466
8454,NA,0.050101466
8455,NA,0.050101466
8456,NA,0.050101466
8457,NA,0.050101466
8458,NA,0.050101466
8459,NA,5.32E-06
8460,NA,0.043962092
8461,NA,0.087356074
8462,NA,0.701037365
8463,NA,1.068018033
8464,NA,1.262241119
8465,NA,1.180737499
8466,NA,1.092196567
8467,NA,0.645943335
8468,NA,0.654199443
8469,NA,0.550324702
8470,NA,0.457258797
8471,NA,0.467172829
8472,NA,0.290786079
8473,NA,0.063189747
8474,NA,0.048787373
8475,NA,0.038005198
8476,NA,0.023642484
8477,NA,0.062907749
8478,NA,0.062907749
8479,NA,0.062907749
8480,NA,0.062907749
8481,NA,0.062907749
8482,NA,0.062907749
8483,NA,6.68E-06
8484,NA,0.055199109
8485,NA,0.109684896
8486,NA,0.880227402
8487,NA,1.341010886
8488,NA,1.584878746
8489,NA,1.482542233
8490,NA,1.371369622
8491,NA,0.811050953
8492,NA,0.82141738
8493,NA,0.690991531
8494,NA,0.574137333
8495,NA,0.58658546
8496,NA,0.365113027
8497,NA,0.079341486
8498,NA,0.061257766
8499,NA,0.047719591
8500,NA,0.029685667
8501,NA,0.045789629
8502,NA,0.045789629
8503,NA,0.045789629
8504,NA,0.045789629
8505,NA,0.045789629
8506,NA,0.045789629
8507,NA,4.86E-06
8508,NA,0.040178622
8509,NA,0.079838028
8510,NA,0.640704624
8511,NA,0.976102168
8512,NA,1.153610009
8513,NA,1.079120761
8514,NA,0.998199847
8515,NA,0.590352101
8516,NA,0.597897671
8517,NA,0.502962607
8518,NA,0.417906149
8519,NA,0.426966958
8520,NA,0.265760421
8521,NA,0.057751505
8522,NA,0.04458863
8523,NA,0.034734391
8524,NA,0.021607762
8525,NA,0.027656604
8526,NA,0.027656604
8527,NA,0.027656604
8528,NA,0.027656604
8529,NA,0.027656604
8530,NA,0.027656604
8531,NA,2.94E-06
8532,NA,0.024267597
8533,NA,0.04822159
8534,NA,0.38698095
8535,NA,0.589558636
8536,NA,0.696772086
8537,NA,0.65178112
8538,NA,0.602905474
8539,NA,0.356568391
8540,NA,0.36112586
8541,NA,0.30378577
8542,NA,0.252412286
8543,NA,0.257884949
8544,NA,0.160517368
8545,NA,0.034881491
8546,NA,0.026931209
8547,NA,0.02097932
8548,NA,0.013050932
8549,NA,0.04539331
8550,NA,0.04539331
8551,NA,0.04539331
8552,NA,0.04539331
8553,NA,0.04539331
8554,NA,0.04539331
8555,NA,4.82E-06
8556,NA,0.039830868
8557,NA,0.079147013
8558,NA,0.635159191
8559,NA,0.967653799
8560,NA,1.143625272
8561,NA,1.069780744
8562,NA,0.989560218
8563,NA,0.585242479
8564,NA,0.592722741
8565,NA,0.49860936
8566,NA,0.414289084
8567,NA,0.42327147
8568,NA,0.263460208
8569,NA,0.057251654
8570,NA,0.044202706
8571,NA,0.034433757
8572,NA,0.021420742
8573,NA,0.054791087
8574,NA,0.054791087
8575,NA,0.054791087
8576,NA,0.054791087
8577,NA,0.054791087
8578,NA,0.054791087
8579,NA,5.82E-06
8580,NA,0.048077053
8581,NA,0.09553282
8582,NA,0.766656206
8583,NA,1.167987178
8584,NA,1.380390027
8585,NA,1.291257466
8586,NA,1.194428883
8587,NA,0.706405237
8588,NA,0.715434138
8589,NA,0.601836463
8590,NA,0.500059358
8591,NA,0.510901368
8592,NA,0.318004379
8593,NA,0.069104464
8594,NA,0.053353993
8595,NA,0.041562579
8596,NA,0.025855479
8597,NA,0.060178802
8598,NA,0.060178802
8599,NA,0.060178802
8600,NA,0.060178802
8601,NA,0.060178802
8602,NA,0.060178802
8603,NA,6.39E-06
8604,NA,0.052804563
8605,NA,0.104926748
8606,NA,0.842043
8607,NA,1.282837625
8608,NA,1.516126459
8609,NA,1.418229319
8610,NA,1.311879394
8611,NA,0.775867436
8612,NA,0.785784166
8613,NA,0.66101621
8614,NA,0.549231166
8615,NA,0.561139291
8616,NA,0.349274367
8617,NA,0.07589964
8618,NA,0.058600394
8619,NA,0.045649508
8620,NA,0.028397898
8621,NA,0.045135717
8622,NA,0.045135717
8623,NA,0.045135717
8624,NA,0.045135717
8625,NA,0.045135717
8626,NA,0.045135717
8627,NA,4.79E-06
8628,NA,0.03960484
8629,NA,0.078697879
8630,NA,0.631554863
8631,NA,0.962162669
8632,NA,1.13713556
8633,NA,1.063710076
8634,NA,0.983944776
8635,NA,0.581921413
8636,NA,0.589359227
8637,NA,0.49577991
8638,NA,0.411938124
8639,NA,0.420869538
8640,NA,0.261965155
8641,NA,0.056926769
8642,NA,0.043951869
8643,NA,0.034238357
8644,NA,0.021299186
8645,NA,0.056672721
8646,NA,0.056672721
8647,NA,0.056672721
8648,NA,0.056672721
8649,NA,0.056672721
8650,NA,0.056672721
8651,NA,6.02E-06
8652,NA,0.049728114
8653,NA,0.098813605
8654,NA,0.792984688
8655,NA,1.208098153
8656,NA,1.427795335
8657,NA,1.335601786
8658,NA,1.235447919
8659,NA,0.730664582
8660,NA,0.740003553
8661,NA,0.62250471
8662,NA,0.51723238
8663,NA,0.528446725
8664,NA,0.328925274
8665,NA,0.071477647
8666,NA,0.055186274
8667,NA,0.042989919
8668,NA,0.026743407
8669,NA,0.041251243
8670,NA,0.041251243
8671,NA,0.041251243
8672,NA,0.041251243
8673,NA,0.041251243
8674,NA,0.041251243
8675,NA,4.38E-06
8676,NA,0.036196365
8677,NA,0.071924975
8678,NA,0.577201931
8679,NA,0.879356938
8680,NA,1.039271296
8681,NA,0.972164963
8682,NA,0.899264431
8683,NA,0.53184004
8684,NA,0.538637739
8685,NA,0.453112054
8686,NA,0.376485868
8687,NA,0.384648625
8688,NA,0.239419886
8689,NA,0.052027532
8690,NA,0.04016928
8691,NA,0.031291732
8692,NA,0.019466134
8693,NA,0.024915452
8694,NA,0.024915452
8695,NA,0.024915452
8696,NA,0.024915452
8697,NA,0.024915452
8698,NA,0.024915452
8699,NA,2.64E-06
8700,NA,0.021862342
8701,NA,0.043442163
8702,NA,0.348625784
8703,NA,0.531125218
8704,NA,0.627712332
8705,NA,0.587180593
8706,NA,0.5431492
8707,NA,0.32122753
8708,NA,0.325333291
8709,NA,0.273676397
8710,NA,0.227394736
8711,NA,0.232324982
8712,NA,0.144607876
8713,NA,0.031424252
8714,NA,0.024261954
8715,NA,0.018899979
8716,NA,0.011757404
8717,NA,0.061135335
8718,NA,0.061135335
8719,NA,0.061135335
8720,NA,0.061135335
8721,NA,0.061135335
8722,NA,0.061135335
8723,NA,6.49E-06
8724,NA,0.053643884
8725,NA,0.106594544
8726,NA,0.855427156
8727,NA,1.30322815
8728,NA,1.540225078
8729,NA,1.440771877
8730,NA,1.332731534
8731,NA,0.788199741
8732,NA,0.798274095
8733,NA,0.671522971
8734,NA,0.557961119
8735,NA,0.570058522
8736,NA,0.354826034
8737,NA,0.077106055
8738,NA,0.059531839
8739,NA,0.0463751
8740,NA,0.028849279
8741,NA,0.073792184
8742,NA,0.073792184
8743,NA,0.073792184
8744,NA,0.073792184
8745,NA,0.073792184
8746,NA,0.073792184
8747,NA,7.83E-06
8748,NA,0.064749778
8749,NA,0.128662814
8750,NA,1.032526251
8751,NA,1.573035491
8752,NA,1.859097896
8753,NA,1.739054897
8754,NA,1.608646961
8755,NA,0.951380743
8756,NA,0.963540792
8757,NA,0.81054838
8758,NA,0.673475816
8759,NA,0.688077745
8760,NA,0.428285673
