"","V1","N02BA"
"5499",NA,0.0258328702421815
"5500",NA,0.00878721993271675
"5501",NA,0.0320499590185008
"5502",NA,0.0320499590185008
"5503",NA,0.0320499590185008
"5504",NA,0.0320499590185008
"5505",NA,0.0320499590185008
"5506",NA,0.0320499590185008
"5507",NA,0.032049959022542
"5508",NA,0.0341068304132484
"5509",NA,0.0381826561569329
"5510",NA,0.213640198269991
"5511",NA,0.227545160813786
"5512",NA,0.217266613699764
"5513",NA,0.206014012358369
"5514",NA,0.205412891724768
"5515",NA,0.181882337773447
"5516",NA,0.176285112542372
"5517",NA,0.169393621717582
"5518",NA,0.18200446640825
"5519",NA,0.202659943045477
"5520",NA,0.168768122587215
"5521",NA,0.031526161934245
"5522",NA,0.0298444867181403
"5523",NA,0.0233326009230014
"5524",NA,0.0079367369553051
"5525",NA,0.0310018131688939
"5526",NA,0.0310018131688939
"5527",NA,0.0310018131688939
"5528",NA,0.0310018131688939
"5529",NA,0.0310018131688939
"5530",NA,0.0310018131688939
"5531",NA,0.0310018131728029
"5532",NA,0.0329914176690306
"5533",NA,0.0369339496436186
"5534",NA,0.206653415946911
"5535",NA,0.220103637541715
"5536",NA,0.210161234897997
"5537",NA,0.199276633009782
"5538",NA,0.198695171125101
"5539",NA,0.175934148655826
"5540",NA,0.170519972282688
"5541",NA,0.163853857331278
"5542",NA,0.176052283256764
"5543",NA,0.196032253504218
"5544",NA,0.163248814212011
"5545",NA,0.0304951460828256
"5546",NA,0.0288684675329297
"5547",NA,0.0225695431979085
"5548",NA,0.00767717787461102
"5549",NA,0.0314104185778217
"5550",NA,0.0314104185778217
"5551",NA,0.0314104185778217
"5552",NA,0.0314104185778217
"5553",NA,0.0314104185778217
"5554",NA,0.0314104185778217
"5555",NA,0.0314104185817822
"5556",NA,0.033426246162265
"5557",NA,0.0374207409004794
"5558",NA,0.209377118043601
"5559",NA,0.223004614214733
"5560",NA,0.212931170219471
"5561",NA,0.201903108747738
"5562",NA,0.201313983167069
"5563",NA,0.178252969312033
"5564",NA,0.172767433830351
"5565",NA,0.166013459158904
"5566",NA,0.17837266093277
"5567",NA,0.198615968162124
"5568",NA,0.165400441541829
"5569",NA,0.0308970735948587
"5570",NA,0.0292489553423734
"5571",NA,0.0228670108775392
"5572",NA,0.00777836345326662
"5573",NA,0.0307763137452437
"5574",NA,0.0307763137452437
"5575",NA,0.0307763137452437
"5576",NA,0.0307763137452437
"5577",NA,0.0307763137452437
"5578",NA,0.0307763137452437
"5579",NA,0.0307763137491242
"5580",NA,0.032751446360603
"5581",NA,0.0366653013451339
"5582",NA,0.205150270761902
"5583",NA,0.218502658813839
"5584",NA,0.208632574716577
"5585",NA,0.19782714469612
"5586",NA,0.197249912219543
"5587",NA,0.174654447726524
"5588",NA,0.16927965271618
"5589",NA,0.162662025415197
"5590",NA,0.174771723045965
"5591",NA,0.194606363994426
"5592",NA,0.162061383228029
"5593",NA,0.0302733320286494
"5594",NA,0.0286584855310747
"5595",NA,0.0224053779939106
"5596",NA,0.00762133600573214
"5597",NA,0.0295152963620944
"5598",NA,0.0295152963620944
"5599",NA,0.0295152963620944
"5600",NA,0.0295152963620944
"5601",NA,0.0295152963620944
"5602",NA,0.0295152963620944
"5603",NA,0.0295152963658159
"5604",NA,0.0314095006186317
"5605",NA,0.0351629907455818
"5606",NA,0.196744518866793
"5607",NA,0.209549811071599
"5608",NA,0.200084140177386
"5609",NA,0.189721447880524
"5610",NA,0.189167866715573
"5611",NA,0.167498220491171
"5612",NA,0.162343650358797
"5613",NA,0.155997171289887
"5614",NA,0.167610690614719
"5615",NA,0.186632634265135
"5616",NA,0.155421139595233
"5617",NA,0.0290329236337396
"5618",NA,0.0274842432638375
"5619",NA,0.0214873482597382
"5620",NA,0.00730906218159571
"5621",NA,0.0304011837262335
"5622",NA,0.0304011837262335
"5623",NA,0.0304011837262335
"5624",NA,0.0304011837262335
"5625",NA,0.0304011837262335
"5626",NA,0.0304011837262335
"5627",NA,0.0304011837300668
"5628",NA,0.0323522416086121
"5629",NA,0.0362183909287512
"5630",NA,0.202649710571104
"5631",NA,0.215839347436359
"5632",NA,0.206089569002266
"5633",NA,0.195415845501393
"5634",NA,0.19484564886516
"5635",NA,0.172525598675979
"5636",NA,0.167216316610787
"5637",NA,0.160679351038034
"5638",NA,0.17264144453596
"5639",NA,0.192234322637264
"5640",NA,0.160086030030294
"5641",NA,0.0299043328134278
"5642",NA,0.0283091695502505
"5643",NA,0.0221322806391605
"5644",NA,0.0075284401526297
"5645",NA,0.0317861898306743
"5646",NA,0.0317861898306743
"5647",NA,0.0317861898306743
"5648",NA,0.0317861898306743
"5649",NA,0.0317861898306743
"5650",NA,0.0317861898306743
"5651",NA,0.0317861898346822
"5652",NA,0.0338261333005861
"5653",NA,0.0378684152495495
"5654",NA,0.211881952602586
"5655",NA,0.22567247816146
"5656",NA,0.21547852285683
"5657",NA,0.204318529731097
"5658",NA,0.20372235628327
"5659",NA,0.180385457341032
"5660",NA,0.174834296928711
"5661",NA,0.167999522648761
"5662",NA,0.180506580864696
"5663",NA,0.200992064201974
"5664",NA,0.167379171337694
"5665",NA,0.0312667035641459
"5666",NA,0.0295988684314461
"5667",NA,0.0231405750551434
"5668",NA,0.00787141809921905
"5669",NA,0.0287097204154601
"5670",NA,0.0287097204154601
"5671",NA,0.0287097204154601
"5672",NA,0.0287097204154601
"5673",NA,0.0287097204154601
"5674",NA,0.0287097204154601
"5675",NA,0.0287097204190801
"5676",NA,0.0305522251949412
"5677",NA,0.0342032694129937
"5678",NA,0.1913746709721
"5679",NA,0.203830461845011
"5680",NA,0.194623142305215
"5681",NA,0.184543284222664
"5682",NA,0.18400481222909
"5683",NA,0.162926606644697
"5684",NA,0.157912722808098
"5685",NA,0.151739461409816
"5686",NA,0.163036007064145
"5687",NA,0.181538775163179
"5688",NA,0.151179151640228
"5689",NA,0.0282405133305232
"5690",NA,0.0267341018790731
"5691",NA,0.0209008831704962
"5692",NA,0.00710957224208389
"5693",NA,0.033907150190307
"5694",NA,0.033907150190307
"5695",NA,0.033907150190307
"5696",NA,0.033907150190307
"5697",NA,0.033907150190307
"5698",NA,0.033907150190307
"5699",NA,0.0339071501945823
"5700",NA,0.0360832106109645
"5701",NA,0.0403952172366469
"5702",NA,0.226019954822594
"5703",NA,0.240730664845371
"5704",NA,0.229856509264326
"5705",NA,0.217951856172755
"5706",NA,0.217315902548158
"5707",NA,0.192421829316177
"5708",NA,0.186500263037433
"5709",NA,0.179209432671741
"5710",NA,0.192551034909245
"5711",NA,0.214403429422028
"5712",NA,0.178547687895562
"5713",NA,0.0333530007639425
"5714",NA,0.03157387792354
"5715",NA,0.0246846494677269
"5716",NA,0.00839664511923853
"5717",NA,0.0343540480828144
"5718",NA,0.0343540480828144
"5719",NA,0.0343540480828144
"5720",NA,0.0343540480828144
"5721",NA,0.0343540480828144
"5722",NA,0.0343540480828144
"5723",NA,0.0343540480871461
"5724",NA,0.0365587890859008
"5725",NA,0.0409276281691233
"5726",NA,0.228998908845799
"5727",NA,0.243903506743835
"5728",NA,0.232886029262108
"5729",NA,0.220824472262429
"5730",NA,0.220180136738057
"5731",NA,0.194957958407273
"5732",NA,0.188958345596295
"5733",NA,0.18157142173095
"5734",NA,0.195088866936357
"5735",NA,0.21722927707414
"5736",NA,0.18090095512636
"5737",NA,0.0337925949399952
"5738",NA,0.0319900231738226
"5739",NA,0.0250099943511068
"5740",NA,0.00850731331125289
"5741",NA,0.0336605180728924
"5742",NA,0.0336605180728924
"5743",NA,0.0336605180728924
"5744",NA,0.0336605180728924
"5745",NA,0.0336605180728924
"5746",NA,0.0336605180728924
"5747",NA,0.0336605180771366
"5748",NA,0.0358207503751101
"5749",NA,0.0401013925446696
"5750",NA,0.224375942284737
"5751",NA,0.238979650287551
"5752",NA,0.228184590590441
"5753",NA,0.216366528963578
"5754",NA,0.215735201106353
"5755",NA,0.191022201127589
"5756",NA,0.185143706838722
"5757",NA,0.177905908146901
"5758",NA,0.191150466911536
"5759",NA,0.212843912580226
"5760",NA,0.17724897673647
"5761",NA,0.0331103993906518
"5762",NA,0.0313442174441554
"5763",NA,0.0245050995105145
"5764",NA,0.00833557002583453
"5765",NA,0.0322813243602507
"5766",NA,0.0322813243602507
"5767",NA,0.0322813243602507
"5768",NA,0.0322813243602507
"5769",NA,0.0322813243602507
"5770",NA,0.0322813243602507
"5771",NA,0.032281324364321
"5772",NA,0.0343530440970167
"5773",NA,0.0384582928055029
"5774",NA,0.215182444781311
"5775",NA,0.229187785812615
"5776",NA,0.218835038929277
"5777",NA,0.20750120622177
"5778",NA,0.206895746160441
"5779",NA,0.183195327572059
"5780",NA,0.177557696550521
"5781",NA,0.170616456765711
"5782",NA,0.183318337840855
"5783",NA,0.204122924229155
"5784",NA,0.169986442221769
"5785",NA,0.0317537460389787
"5786",NA,0.0300599309832923
"5787",NA,0.0235010365576101
"5788",NA,0.00799403143911343
"5789",NA,0.0332502327187367
"5790",NA,0.0332502327187367
"5791",NA,0.0332502327187367
"5792",NA,0.0332502327187367
"5793",NA,0.0332502327187367
"5794",NA,0.0332502327187367
"5795",NA,0.0332502327229292
"5796",NA,0.0353841341227414
"5797",NA,0.0396125998883386
"5798",NA,0.221641041926253
"5799",NA,0.236066746503898
"5800",NA,0.225403266923333
"5801",NA,0.213729254701458
"5802",NA,0.213105622048832
"5803",NA,0.188693846844047
"5804",NA,0.182887005050427
"5805",NA,0.175737427306161
"5806",NA,0.188820549206646
"5807",NA,0.210249575206578
"5808",NA,0.175088503179985
"5809",NA,0.0327068193889771
"5810",NA,0.030962165292523
"5811",NA,0.0242064088186624
"5812",NA,0.00823396843156514
"5813",NA,0.0347650347640856
"5814",NA,0.0347650347640856
"5815",NA,0.0347650347640856
"5816",NA,0.0347650347640856
"5817",NA,0.0347650347640856
"5818",NA,0.0347650347640856
"5819",NA,0.0347650347684691
"5820",NA,0.0369961516744809
"5821",NA,0.0414172563501452
"5822",NA,0.231738484145175
"5823",NA,0.24682138974107
"5824",NA,0.235672107224453
"5825",NA,0.223466254586883
"5826",NA,0.222814210704003
"5827",NA,0.197290292696381
"5828",NA,0.191218904909943
"5829",NA,0.183743609295309
"5830",NA,0.197422767319271
"5831",NA,0.219828049115339
"5832",NA,0.183065121719099
"5833",NA,0.0341968648068956
"5834",NA,0.0323727283917435
"5835",NA,0.0253091956141485
"5836",NA,0.00860908857965495
"5837",NA,0.031400253809202
"5838",NA,0.031400253809202
"5839",NA,0.031400253809202
"5840",NA,0.031400253809202
"5841",NA,0.031400253809202
"5842",NA,0.031400253809202
"5843",NA,0.0314002538131612
"5844",NA,0.033415429048917
"5845",NA,0.0374086311232127
"5846",NA,0.209309361227375
"5847",NA,0.222932447385787
"5848",NA,0.212862263271547
"5849",NA,0.201837770605906
"5850",NA,0.201248835672975
"5851",NA,0.178195284624248
"5852",NA,0.172711524324225
"5853",NA,0.165959735315781
"5854",NA,0.178314937511416
"5855",NA,0.198551693776364
"5856",NA,0.165346916078177
"5857",NA,0.0308870749505127
"5858",NA,0.0292394900478346
"5859",NA,0.0228596108527984
"5860",NA,0.00777584628640535
"5861",NA,0.033089942297641
"5862",NA,0.033089942297641
"5863",NA,0.033089942297641
"5864",NA,0.033089942297641
"5865",NA,0.033089942297641
"5866",NA,0.033089942297641
"5867",NA,0.0330899423018133
"5868",NA,0.0352135567374155
"5869",NA,0.0394216382078443
"5870",NA,0.220572570128087
"5871",NA,0.23492873226731
"5872",NA,0.224316658451233
"5873",NA,0.212698923499678
"5874",NA,0.212078297212191
"5875",NA,0.187784204604108
"5876",NA,0.182005356031594
"5877",NA,0.174890244476993
"5878",NA,0.187910296168723
"5879",NA,0.209236018602926
"5880",NA,0.174244448639341
"5881",NA,0.0325491486172593
"5882",NA,0.0308129050285497
"5883",NA,0.0240897162380246
"5884",NA,0.00819427468631083
"5885",NA,0.0335260693502836
"5886",NA,0.0335260693502836
"5887",NA,0.0335260693502836
"5888",NA,0.0335260693502836
"5889",NA,0.0335260693502836
"5890",NA,0.0335260693502836
"5891",NA,0.0335260693545109
"5892",NA,0.0356776731319021
"5893",NA,0.0399412173212583
"5894",NA,0.223479727355454
"5895",NA,0.238025104411546
"5896",NA,0.227273162945226
"5897",NA,0.215502305680637
"5898",NA,0.214873499508425
"5899",NA,0.190259209575412
"5900",NA,0.184404195496989
"5901",NA,0.177195306425231
"5902",NA,0.190386963032996
"5903",NA,0.211993759528526
"5904",NA,0.176540998966956
"5905",NA,0.0329781479828304
"5906",NA,0.0312190206189784
"5907",NA,0.0244072198724336
"5908",NA,0.00830227562615349
"5909",NA,0.0328492543457433
"5910",NA,0.0328492543457433
"5911",NA,0.0328492543457433
"5912",NA,0.0328492543457433
"5913",NA,0.0328492543457433
"5914",NA,0.0328492543457433
"5915",NA,0.0328492543498852
"5916",NA,0.0349574221460062
"5917",NA,0.0391348950858602
"5918",NA,0.218968180502036
"5919",NA,0.233219919513793
"5920",NA,0.222685035264539
"5921",NA,0.21115180480701
"5922",NA,0.210535692799684
"5923",NA,0.186418309336042
"5924",NA,0.180681494660558
"5925",NA,0.17361813664521
"5926",NA,0.186543483742201
"5927",NA,0.207714088213087
"5928",NA,0.172977038164723
"5929",NA,0.0323123942631346
"5930",NA,0.0305887796753946
"5931",NA,0.0239144936761061
"5932",NA,0.00813467158474616
"5933",NA,0.0315033010552887
"5934",NA,0.0315033010552887
"5935",NA,0.0315033010552887
"5936",NA,0.0315033010552887
"5937",NA,0.0315033010552887
"5938",NA,0.0315033010552887
"5939",NA,0.0315033010592609
"5940",NA,0.033525089561893
"5941",NA,0.0375313962588241
"5942",NA,0.20999625864501
"5943",NA,0.223664052133509
"5944",NA,0.213560820364722
"5945",NA,0.202500148258762
"5946",NA,0.201909280598683
"5947",NA,0.178780073952951
"5948",NA,0.173278317416318
"5949",NA,0.166504370839732
"5950",NA,0.178900119508935
"5951",NA,0.199203287402767
"5952",NA,0.165889540493072
"5953",NA,0.0309884380806537
"5954",NA,0.0293354462443901
"5955",NA,0.0229346299898827
"5956",NA,0.00780136453701174
"5957",NA,0.0324488574200689
"5958",NA,0.0324488574200689
"5959",NA,0.0324488574200689
"5960",NA,0.0324488574200689
"5961",NA,0.0324488574200689
"5962",NA,0.0324488574200689
"5963",NA,0.0324488574241603
"5964",NA,0.0345313289321559
"5965",NA,0.0386578829895111
"5966",NA,0.216299194918048
"5967",NA,0.23037722062643
"5968",NA,0.21997074523606
"5969",NA,0.208578092399249
"5970",NA,0.207969490131748
"5971",NA,0.184146071520171
"5972",NA,0.178479182418492
"5973",NA,0.17150191910729
"5974",NA,0.184269720185535
"5975",NA,0.205182277857077
"5976",NA,0.170868634924745
"5977",NA,0.0319185410819339
"5978",NA,0.0302159354941157
"5979",NA,0.0236230018313844
"5980",NA,0.00803551872545681
"5981",NA,0.0339271507001474
"5982",NA,0.0339271507001474
"5983",NA,0.0339271507001474
"5984",NA,0.0339271507001474
"5985",NA,0.0339271507001474
"5986",NA,0.0339271507001474
"5987",NA,0.0339271507044252
"5988",NA,0.036104494694258
"5989",NA,0.0404190448050304
"5990",NA,0.226153275207975
"5991",NA,0.240872662506753
"5992",NA,0.229992092684036
"5993",NA,0.21808041750037
"5994",NA,0.217444088751451
"5995",NA,0.192535331473366
"5996",NA,0.186610272292861
"5997",NA,0.179315141349749
"5998",NA,0.192664613279791
"5999",NA,0.21452989767064
"6000",NA,0.178653006236051
"6001",NA,0.0333726744025775
"6002",NA,0.0315925021267704
"6003",NA,0.024699209982893
"6004",NA,0.00840159797379549
"6005",NA,0.0306434654887276
"6006",NA,0.0306434654887276
"6007",NA,0.0306434654887276
"6008",NA,0.0306434654887276
"6009",NA,0.0306434654887276
"6010",NA,0.0306434654887276
"6011",NA,0.0306434654925914
"6012",NA,0.0326100722966588
"6013",NA,0.0365070328338802
"6014",NA,0.204264724298472
"6015",NA,0.217559475770288
"6016",NA,0.207731996628084
"6017",NA,0.19697320905321
"6018",NA,0.196398468243724
"6019",NA,0.173900538760515
"6020",NA,0.168548944454198
"6021",NA,0.161959882635635
"6022",NA,0.174017307852283
"6023",NA,0.193766331091929
"6024",NA,0.16136183316532
"6025",NA,0.0301426549302734
"6026",NA,0.0285347790381949
"6027",NA,0.0223086635066684
"6028",NA,0.0075884379397368
"6029",NA,0.0351147626210191
"6030",NA,0.0351147626210191
"6031",NA,0.0351147626210191
"6032",NA,0.0351147626210191
"6033",NA,0.0351147626210191
"6034",NA,0.0351147626210191
"6035",NA,0.0351147626254467
"6036",NA,0.0373683240289084
"6037",NA,0.0418339039502899
"6038",NA,0.234069717350581
"6039",NA,0.249304353335534
"6040",NA,0.238042911728401
"6041",NA,0.22571427115997
"6042",NA,0.225055667873042
"6043",NA,0.199274985412114
"6044",NA,0.193142520930268
"6045",NA,0.185592025646397
"6046",NA,0.199408792697729
"6047",NA,0.2220394662197
"6048",NA,0.184906712648967
"6049",NA,0.0345408770112244
"6050",NA,0.0326983902241094
"6051",NA,0.025563800012013
"6052",NA,0.00869569393240507
"6053",NA,0.0355775769042354
"6054",NA,0.0355775769042354
"6055",NA,0.0355775769042354
"6056",NA,0.0355775769042354
"6057",NA,0.0355775769042354
"6058",NA,0.0355775769042354
"6059",NA,0.0355775769087213
"6060",NA,0.0378608403613435
"6061",NA,0.0423852768437892
"6062",NA,0.237154767636337
"6063",NA,0.252590196866272
"6064",NA,0.241180328909753
"6065",NA,0.2286891962576
"6066",NA,0.228021912547243
"6067",NA,0.201901439434652
"6068",NA,0.195688148771972
"6069",NA,0.188038137592168
"6070",NA,0.202037010306815
"6071",NA,0.224965957209067
"6072",NA,0.187343792136023
"6073",NA,0.0349961274541262
"6074",NA,0.0331293566013344
"6075",NA,0.0259007321424258
"6076",NA,0.00881030360235581
"6077",NA,0.0348593466332665
"6078",NA,0.0348593466332665
"6079",NA,0.0348593466332665
"6080",NA,0.0348593466332665
"6081",NA,0.0348593466332665
"6082",NA,0.0348593466332665
"6083",NA,0.0348593466376619
"6084",NA,0.0370965161999474
"6085",NA,0.0415296146115201
"6086",NA,0.232367152856402
"6087",NA,0.247490975915176
"6088",NA,0.236311447213525
"6089",NA,0.224072482088508
"6090",NA,0.223418669316922
"6091",NA,0.197825509082665
"6092",NA,0.191737650611398
"6093",NA,0.184242075738973
"6094",NA,0.1979583430876
"6095",NA,0.220424406758907
"6096",NA,0.183561747536629
"6097",NA,0.0342896353236505
"6098",NA,0.0324605503239185
"6099",NA,0.0253778553339513
"6100",NA,0.0086324436328399
"6101",NA,0.0334310325592144
"6102",NA,0.0334310325592144
"6103",NA,0.0334310325592144
"6104",NA,0.0334310325592144
"6105",NA,0.0334310325592144
"6106",NA,0.0334310325592144
"6107",NA,0.0334310325634297
"6108",NA,0.0355765371612088
"6109",NA,0.039827995425606
"6110",NA,0.222846226424135
"6111",NA,0.237350371508001
"6112",NA,0.226628908711997
"6113",NA,0.214891418451779
"6114",NA,0.214264394764718
"6115",NA,0.189719879284094
"6116",NA,0.18388146249132
"6117",NA,0.176693008552515
"6118",NA,0.189847270597267
"6119",NA,0.211392818021731
"6120",NA,0.176040555868224
"6121",NA,0.0328846643916897
"6122",NA,0.0311305236493828
"6123",NA,0.0243380324042768
"6124",NA,0.00827874105591092
"6125",NA,0.0344344488539723
"6126",NA,0.0344344488539723
"6127",NA,0.0344344488539723
"6128",NA,0.0344344488539723
"6129",NA,0.0344344488539723
"6130",NA,0.0344344488539723
"6131",NA,0.0344344488583141
"6132",NA,0.0366443497402964
"6133",NA,0.0410234134710047
"6134",NA,0.229534848273407
"6135",NA,0.244474328266325
"6136",NA,0.233431065943067
"6137",NA,0.221341280582009
"6138",NA,0.220695437081839
"6139",NA,0.195414229824299
"6140",NA,0.1894005757715
"6141",NA,0.181996363859814
"6142",NA,0.195545444726205
"6143",NA,0.217737671349909
"6144",NA,0.181324328123344
"6145",NA,0.0338716817098004
"6146",NA,0.0320648912803798
"6147",NA,0.0250685266913898
"6148",NA,0.00852722346999335
"6149",NA,0.0360032009886022
"6150",NA,0.0360032009886022
"6151",NA,0.0360032009886022
"6152",NA,0.0360032009886022
"6153",NA,0.0360032009886022
"6154",NA,0.0360032009886022
"6155",NA,0.0360032009931418
"6156",NA,0.0383137797381743
"6157",NA,0.042892343266436
"6158",NA,0.239991913659523
"6159",NA,0.25561200106476
"6160",NA,0.244065633800972
"6161",NA,0.231425066382306
"6162",NA,0.230749799778144
"6163",NA,0.204316840447572
"6164",NA,0.198029218524044
"6165",NA,0.190287688210923
"6166",NA,0.2044540331904
"6167",NA,0.227657285227514
"6168",NA,0.189585036114058
"6169",NA,0.0354147955029408
"6170",NA,0.0335256919702961
"6171",NA,0.0262105895403095
"6172",NA,0.0089157036247868
"6173",NA,0.0325185824394373
"6174",NA,0.0325185824394373
"6175",NA,0.0325185824394373
"6176",NA,0.0325185824394373
